! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Wednesday, 18 June 2025 06:24:14
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9914A
! SERIAL MY53104783
! FIRMWARE_VERSION A.08.06
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 0382585320
! CORRECTION1 ON U?
! DATA Freq,S12
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
50000000,25.4041411315245
50500000,25.3740039686325
51000000,25.3786961511455
51500000,25.3337181553161
52000000,25.3415999604564
52500000,25.3832835363998
53000000,25.3764789395139
53500000,25.3625056431352
54000000,25.3695571590105
54500000,25.3539608394486
55000000,25.3288022482152
55500000,25.3712961458618
56000000,25.3711212799149
56500000,25.3462807319122
57000000,25.3863054662451
57500000,25.3870759336006
58000000,25.3646215359035
58500000,25.3819070627907
59000000,25.3505931604989
59500000,25.3489415513266
60000000,25.354841358303
60500000,25.3470394616053
61000000,25.3571594636
61500000,25.375397947061
62000000,25.3541541140793
62500000,25.3548196766664
63000000,25.3506789419163
63500000,25.3293580274283
64000000,25.3372760281263
64500000,25.3663777928093
65000000,25.3443469938503
65500000,25.3569204349577
66000000,25.3682628010458
66500000,25.3655118508964
67000000,25.3389234318758
67500000,25.3393145546823
68000000,25.3206644294258
68500000,25.2974185233586
69000000,25.3207884599437
69500000,25.3002479116473
70000000,25.2995049705956
70500000,25.3140294720878
71000000,25.3237919408763
71500000,25.2854395195289
72000000,25.2720931057397
72500000,25.2645624636555
73000000,25.2872604022384
73500000,25.260858207612
74000000,25.3400666654111
74500000,25.268859940622
75000000,25.3013646148515
75500000,25.2671543384243
76000000,25.2911160997912
76500000,25.2763323898815
77000000,25.292333202388
77500000,25.2872241897398
78000000,25.292197275964
78500000,25.3061952453804
79000000,25.3138461345189
79500000,25.264776169378
80000000,25.3140036627673
80500000,25.255621141056
81000000,25.2548771109758
81500000,25.2691214006218
82000000,25.2532961451833
82500000,25.2353867997656
83000000,25.2401932893331
83500000,25.2396106356016
84000000,25.2646228223065
84500000,25.2709327878613
85000000,25.2504288031877
85500000,25.2403849998379
86000000,25.2426714540126
86500000,25.2485237366274
87000000,25.2479370512461
87500000,25.2441566727486
88000000,25.2330675437188
88500000,25.2122947120367
89000000,25.2091812232784
89500000,25.2325562676434
90000000,25.2238134730644
90500000,25.1899454767812
91000000,25.2070956106235
91500000,25.196096857675
92000000,25.2133008289906
92500000,25.2141351005222
93000000,25.21996985554
93500000,25.2335389752314
94000000,25.2176431393041
94500000,25.1837414324703
95000000,25.1721022176407
95500000,25.1739596734542
96000000,25.1758830616178
96500000,25.181561942077
97000000,25.1738414646027
97500000,25.1855854021497
98000000,25.1428293904243
98500000,25.1391830604606
99000000,25.1753273441529
99500000,25.1638987267366
100000000,25.141769892068
100500000,25.1356362896075
101000000,25.1706133762084
101500000,25.1541760182767
102000000,25.1485231170687
102500000,25.1377965645896
103000000,25.1338102382108
103500000,25.1170482706547
104000000,25.1384027712825
104500000,25.1200392276125
105000000,25.1351717104286
105500000,25.0791948352094
106000000,25.0569985719694
106500000,25.1378264717063
107000000,25.1196719607359
107500000,25.093252185815
108000000,25.0802610609714
108500000,25.0785556389744
109000000,25.0690330848937
109500000,25.0722234641073
110000000,25.0717540731411
110500000,25.0514363236
111000000,25.061383637259
111500000,25.0481474365705
112000000,25.0366010240088
112500000,25.050199263387
113000000,25.0620604243581
113500000,25.0468952364032
114000000,25.0317845593485
114500000,25.0265889290499
115000000,25.009398050069
115500000,25.0287953239382
116000000,25.0050166761868
116500000,24.9748885053051
117000000,25.0064612567578
117500000,24.9978296788728
118000000,25.0244529878406
118500000,24.9887864367323
119000000,24.9861867817361
119500000,24.9907716148059
120000000,24.9424695065199
120500000,24.9711258761558
121000000,24.9735427289555
121500000,24.9646757595922
122000000,24.9375564295363
122500000,24.9398028770371
