! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Thursday, 19 June 2025 07:08:09
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9914A
! SERIAL MY53104783
! FIRMWARE_VERSION A.08.06
! CORRECTION 
! Application SA
! Trace TIMESTAMP: 2025-06-19 07:08:09Z
! Trace GPS Info...
! GPS Latitude: 
! GPS Longitude: 
! GPS Seconds Since Last Read: 0
! CHECKSUM 2104380652
! DATA Freq,SA Average,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
50000000,-106.862137480338,0,0,0
50500000,-107.454089269952,0,0,0
51000000,-108.23244880388,0,0,0
51500000,-108.682824747437,0,0,0
52000000,-108.580238969889,0,0,0
52500000,-108.110836754771,0,0,0
53000000,-108.22935576219,0,0,0
53500000,-108.399275240847,0,0,0
54000000,-107.828603640342,0,0,0
54500000,-107.855789255535,0,0,0
55000000,-107.370374411841,0,0,0
55500000,-108.111973850232,0,0,0
56000000,-107.971279721147,0,0,0
56500000,-108.475919752128,0,0,0
57000000,-108.4799292652,0,0,0
57500000,-107.04935002836,0,0,0
58000000,-107.582017537948,0,0,0
58500000,-107.604490338145,0,0,0
59000000,-107.301034678495,0,0,0
59500000,-106.78374995929,0,0,0
60000000,-108.405497588424,0,0,0
60500000,-107.445350738914,0,0,0
61000000,-108.250542914627,0,0,0
61500000,-108.955149077998,0,0,0
62000000,-106.755531389803,0,0,0
62500000,-106.398472263784,0,0,0
63000000,-107.521352940576,0,0,0
63500000,-106.433471885078,0,0,0
64000000,-108.13775063822,0,0,0
64500000,-108.16115535901,0,0,0
65000000,-108.22624524061,0,0,0
65500000,-106.731089770534,0,0,0
66000000,-107.520740996749,0,0,0
66500000,-107.845499754756,0,0,0
67000000,-107.882368767734,0,0,0
67500000,-107.656393655688,0,0,0
68000000,-107.839064821518,0,0,0
68500000,-107.707202346605,0,0,0
69000000,-107.358226196788,0,0,0
69500000,-106.855394846748,0,0,0
70000000,-107.70610462015,0,0,0
70500000,-109.101366497564,0,0,0
71000000,-108.261670094539,0,0,0
71500000,-107.706003413714,0,0,0
72000000,-108.520898131971,0,0,0
72500000,-107.390651220603,0,0,0
73000000,-106.711894123442,0,0,0
73500000,-106.990071192367,0,0,0
74000000,-108.932552920084,0,0,0
74500000,-107.885902961037,0,0,0
75000000,-107.078848503564,0,0,0
75500000,-107.597007175472,0,0,0
76000000,-108.030744949532,0,0,0
76500000,-107.038754319977,0,0,0
77000000,-107.274003093322,0,0,0
77500000,-107.605564797196,0,0,0
78000000,-106.696641104141,0,0,0
78500000,-107.38022420101,0,0,0
79000000,-106.66708478633,0,0,0
79500000,-106.962988064803,0,0,0
80000000,-107.390496174838,0,0,0
80500000,-106.389232935656,0,0,0
81000000,-106.566197386299,0,0,0
81500000,-107.383257891799,0,0,0
82000000,-106.833475672693,0,0,0
82500000,-106.897605536775,0,0,0
83000000,-106.741419959218,0,0,0
83500000,-107.211017588075,0,0,0
84000000,-107.842789508329,0,0,0
84500000,-107.572401755959,0,0,0
85000000,-107.037766696606,0,0,0
85500000,-107.767882043122,0,0,0
86000000,-107.529213938399,0,0,0
86500000,-105.859712958886,0,0,0
87000000,-106.948998980083,0,0,0
87500000,-106.995145357884,0,0,0
88000000,-106.112108643516,0,0,0
88500000,-107.008889573476,0,0,0
89000000,-106.057878970875,0,0,0
89500000,-106.335846163545,0,0,0
90000000,-106.693492373593,0,0,0
90500000,-107.661488103049,0,0,0
91000000,-106.619979088306,0,0,0
91500000,-107.53018235886,0,0,0
92000000,-106.5100566393,0,0,0
92500000,-106.513580884101,0,0,0
93000000,-107.429505257916,0,0,0
93500000,-107.316008499444,0,0,0
94000000,-106.740659363636,0,0,0
94500000,-106.804926407071,0,0,0
95000000,-106.126634213969,0,0,0
95500000,-107.894081380268,0,0,0
96000000,-107.311189114632,0,0,0
96500000,-106.974910137998,0,0,0
97000000,-107.504082650317,0,0,0
97500000,-105.972708200328,0,0,0
98000000,-106.9141436284,0,0,0
98500000,-107.21266452458,0,0,0
99000000,-105.933382219006,0,0,0
99500000,-107.434955149091,0,0,0
100000000,-108.001160100881,0,0,0
100500000,-107.037586318179,0,0,0
101000000,-106.746651352763,0,0,0
101500000,-106.119272255635,0,0,0
102000000,-105.862903497989,0,0,0
102500000,-105.908158149293,0,0,0
103000000,-106.615408871886,0,0,0
103500000,-107.319004371482,0,0,0
104000000,-107.450766815822,0,0,0
104500000,-106.526265632539,0,0,0
105000000,-106.464653856057,0,0,0
105500000,-106.3210866123,0,0,0
106000000,-106.524824165934,0,0,0
106500000,-106.20461373858,0,0,0
107000000,-107.129925414848,0,0,0
107500000,-106.842636670447,0,0,0
108000000,-106.446852758675,0,0,0
108500000,-106.738267417662,0,0,0
109000000,-106.706177595854,0,0,0
109500000,-106.383459508314,0,0,0
110000000,-106.070199941845,0,0,0
110500000,-107.514290789492,0,0,0
111000000,-105.984795335029,0,0,0
111500000,-106.224501851526,0,0,0
112000000,-106.515646152542,0,0,0
112500000,-106.928469583905,0,0,0
113000000,-107.072789771672,0,0,0
113500000,-108.014406557947,0,0,0
114000000,-107.519852107206,0,0,0
114500000,-106.781075864318,0,0,0
115000000,-106.925740712261,0,0,0
115500000,-107.466378049336,0,0,0
116000000,-107.304185713891,0,0,0
116500000,-106.134925451578,0,0,0
117000000,-106.12318581993,0,0,0
117500000,-105.802595866697,0,0,0
118000000,-106.393706224508,0,0,0
118500000,-107.629883776012,0,0,0
119000000,-106.015084084066,0,0,0
119500000,-106.153351642471,0,0,0
120000000,-106.602581597833,0,0,0
120500000,-106.746470979359,0,0,0
121000000,-106.090619555058,0,0,0
121500000,-105.98034235949,0,0,0
122000000,-107.454892037644,0,0,0
122500000,-107.281500772061,0,0,0
123000000,-106.393348930809,0,0,0
123500000,-106.253519697981,0,0,0
124000000,-106.270117002077,0,0,0
124500000,-107.379322541142,0,0,0
125000000,-106.584110615069,0,0,0
125500000,-106.860758052321,0,0,0
126000000,-106.254237810765,0,0,0
126500000,-106.907138656695,0,0,0
127000000,-106.861679697027,0,0,0
127500000,-105.774863349679,0,0,0
128000000,-106.020489964346,0,0,0
128500000,-105.870813388175,0,0,0
129000000,-106.613446058178,0,0,0
129500000,-105.67222695203,0,0,0
130000000,-106.385239461272,0,0,0
130500000,-106.554553784275,0,0,0
131000000,-106.945863425749,0,0,0
131500000,-105.413406831162,0,0,0
132000000,-106.883068552525,0,0,0
132500000,-105.928519376907,0,0,0
133000000,-106.306848942778,0,0,0
133500000,-106.221428157268,0,0,0
134000000,-106.656651723443,0,0,0
134500000,-107.68736236715,0,0,0
135000000,-106.441813106402,0,0,0
135500000,-106.089016792551,0,0,0
136000000,-106.803761054788,0,0,0
136500000,-106.225008459143,0,0,0
137000000,-106.967161038003,0,0,0
137500000,-106.200005730743,0,0,0
138000000,-107.330354019797,0,0,0
